Cloudlet ID,Status,Datacenter ID,VM ID,Actual CPU Time,Start Time,End Time,Task Size,Wait Time,Response Time,Makespan,Turnaround Time
1677,SUCCESS,2,95,10.87,0.01,10.88,Medium,0.00,10.87,10.87,10.87
1300,SUCCESS,2,98,10.87,0.01,10.88,Medium,0.00,10.87,10.87,10.87
943,SUCCESS,2,92,10.89,0.01,10.90,Medium,0.00,10.89,10.89,10.89
1115,SUCCESS,2,63,10.89,0.01,10.90,Medium,0.00,10.89,10.89,10.89
1492,SUCCESS,2,95,10.89,0.01,10.90,Medium,0.00,10.89,10.89,10.89
438,SUCCESS,2,36,10.89,0.01,10.90,Small,0.00,10.89,10.89,10.89
1047,SUCCESS,2,57,10.89,0.01,10.90,Medium,0.00,10.89,10.89,10.89
184,SUCCESS,2,38,10.89,0.01,10.90,Small,0.00,10.89,10.89,10.89
1030,SUCCESS,2,50,10.91,0.01,10.92,Medium,0.00,10.91,10.91,10.91
1751,SUCCESS,2,62,10.91,0.01,10.92,Medium,0.00,10.91,10.91,10.91
126,SUCCESS,2,34,10.91,0.01,10.92,Small,0.00,10.91,10.91,10.91
726,SUCCESS,2,45,10.91,0.01,10.92,Small,0.00,10.91,10.91,10.91
571,SUCCESS,2,0,10.93,0.01,10.94,Small,0.00,10.93,10.93,10.93
1672,SUCCESS,2,62,10.93,0.01,10.94,Medium,0.00,10.93,10.93,10.93
481,SUCCESS,2,4,10.93,0.01,10.94,Small,0.00,10.93,10.93,10.93
723,SUCCESS,2,34,10.93,0.01,10.94,Small,0.00,10.93,10.93,10.93
867,SUCCESS,2,34,10.93,0.01,10.94,Small,0.00,10.93,10.93,10.93
1064,SUCCESS,2,63,10.96,0.01,10.97,Medium,0.00,10.96,10.96,10.96
990,SUCCESS,2,70,10.98,0.01,10.99,Medium,0.00,10.98,10.98,10.98
1413,SUCCESS,2,62,10.98,0.01,10.99,Medium,0.00,10.98,10.98,10.98
1218,SUCCESS,2,63,10.98,0.01,10.99,Medium,0.00,10.98,10.98,10.98
509,SUCCESS,2,34,11.00,0.01,11.01,Small,0.00,11.00,11.00,11.00
604,SUCCESS,2,17,11.00,0.01,11.01,Small,0.00,11.00,11.00,11.00
295,SUCCESS,2,32,11.02,0.01,11.03,Small,0.00,11.02,11.02,11.02
1495,SUCCESS,2,63,11.02,0.01,11.03,Medium,0.00,11.02,11.02,11.02
656,SUCCESS,2,38,11.02,0.01,11.03,Small,0.00,11.02,11.02,11.02
556,SUCCESS,2,36,11.04,0.01,11.05,Small,0.00,11.04,11.04,11.04
75,SUCCESS,2,32,11.06,0.01,11.07,Small,0.00,11.06,11.06,11.06
1142,SUCCESS,2,62,11.07,0.01,11.08,Medium,0.00,11.07,11.07,11.07
935,SUCCESS,2,92,11.07,0.01,11.08,Medium,0.00,11.07,11.07,11.07
196,SUCCESS,2,34,11.07,0.01,11.08,Small,0.00,11.07,11.07,11.07
1775,SUCCESS,2,91,11.09,0.01,11.10,Medium,0.00,11.09,11.09,11.09
12,SUCCESS,2,32,11.09,0.01,11.10,Small,0.00,11.09,11.09,11.09
1141,SUCCESS,2,94,11.09,0.01,11.10,Medium,0.00,11.09,11.09,11.09
1445,SUCCESS,2,94,11.11,0.01,11.12,Medium,0.00,11.11,11.11,11.11
674,SUCCESS,2,36,11.13,0.01,11.14,Small,0.00,11.13,11.13,11.13
328,SUCCESS,2,38,11.13,0.01,11.14,Small,0.00,11.13,11.13,11.13
1280,SUCCESS,2,62,11.15,0.01,11.16,Medium,0.00,11.15,11.15,11.15
1360,SUCCESS,2,62,11.15,0.01,11.16,Medium,0.00,11.15,11.15,11.15
133,SUCCESS,2,47,11.15,0.01,11.16,Small,0.00,11.15,11.15,11.15
532,SUCCESS,2,47,11.17,0.01,11.18,Small,0.00,11.17,11.17,11.17
1520,SUCCESS,2,98,11.17,0.01,11.18,Medium,0.00,11.17,11.17,11.17
513,SUCCESS,2,41,11.20,0.01,11.21,Small,0.00,11.20,11.20,11.20
928,SUCCESS,2,62,11.20,0.01,11.21,Medium,0.00,11.20,11.20,11.20
218,SUCCESS,2,4,11.20,0.01,11.21,Small,0.00,11.20,11.20,11.20
1376,SUCCESS,2,96,11.20,0.01,11.21,Medium,0.00,11.20,11.20,11.20
529,SUCCESS,2,32,11.22,0.01,11.23,Small,0.00,11.22,11.22,11.22
1243,SUCCESS,2,92,11.22,0.01,11.23,Medium,0.00,11.22,11.22,11.22
1603,SUCCESS,2,83,11.22,0.01,11.23,Medium,0.00,11.22,11.22,11.22
1358,SUCCESS,2,84,11.22,0.01,11.23,Medium,0.00,11.22,11.22,11.22
129,SUCCESS,2,32,11.24,0.01,11.25,Small,0.00,11.24,11.24,11.24
1610,SUCCESS,2,62,11.24,0.01,11.25,Medium,0.00,11.24,11.24,11.24
207,SUCCESS,2,36,11.24,0.01,11.25,Small,0.00,11.24,11.24,11.24
1632,SUCCESS,2,96,11.24,0.01,11.25,Medium,0.00,11.24,11.24,11.24
1730,SUCCESS,2,50,11.25,0.01,11.26,Medium,0.00,11.25,11.25,11.25
370,SUCCESS,2,38,11.25,0.01,11.26,Small,0.00,11.25,11.25,11.25
993,SUCCESS,2,70,11.27,0.01,11.28,Medium,0.00,11.27,11.27,11.27
1506,SUCCESS,2,91,11.27,0.01,11.28,Medium,0.00,11.27,11.27,11.27
1557,SUCCESS,2,56,11.27,0.01,11.28,Medium,0.00,11.27,11.27,11.27
1053,SUCCESS,2,91,11.29,0.01,11.30,Medium,0.00,11.29,11.29,11.29
1641,SUCCESS,2,91,11.29,0.01,11.30,Medium,0.00,11.29,11.29,11.29
183,SUCCESS,2,32,11.29,0.01,11.30,Small,0.00,11.29,11.29,11.29
1550,SUCCESS,2,83,11.29,0.01,11.30,Medium,0.00,11.29,11.29,11.29
1759,SUCCESS,2,70,11.30,0.01,11.31,Medium,0.00,11.30,11.30,11.30
566,SUCCESS,2,22,11.30,0.01,11.31,Small,0.00,11.30,11.30,11.30
1135,SUCCESS,2,98,11.30,0.01,11.31,Medium,0.00,11.30,11.30,11.30
1079,SUCCESS,2,50,11.32,0.01,11.33,Medium,0.00,11.32,11.32,11.32
263,SUCCESS,2,4,11.34,0.01,11.35,Small,0.00,11.34,11.34,11.34
1415,SUCCESS,2,96,11.34,0.01,11.35,Medium,0.00,11.34,11.34,11.34
1097,SUCCESS,2,53,11.37,0.01,11.38,Medium,0.00,11.37,11.37,11.37
1357,SUCCESS,2,53,11.37,0.01,11.38,Medium,0.00,11.37,11.37,11.37
1316,SUCCESS,2,83,11.39,0.01,11.40,Medium,0.00,11.39,11.39,11.39
1716,SUCCESS,2,96,11.39,0.01,11.40,Medium,0.00,11.39,11.39,11.39
1263,SUCCESS,2,57,11.39,0.01,11.40,Medium,0.00,11.39,11.39,11.39
1331,SUCCESS,2,50,11.42,0.01,11.43,Medium,0.00,11.42,11.42,11.42
1348,SUCCESS,2,83,11.42,0.01,11.43,Medium,0.00,11.42,11.42,11.42
699,SUCCESS,2,4,11.42,0.01,11.43,Small,0.00,11.42,11.42,11.42
611,SUCCESS,2,47,11.42,0.01,11.43,Small,0.00,11.42,11.42,11.42
877,SUCCESS,2,17,11.44,0.01,11.45,Small,0.00,11.44,11.44,11.44
1491,SUCCESS,2,96,11.45,0.01,11.46,Medium,0.00,11.45,11.45,11.45
145,SUCCESS,2,0,11.47,0.01,11.48,Small,0.00,11.47,11.47,11.47
359,SUCCESS,2,47,11.47,0.01,11.48,Small,0.00,11.47,11.47,11.47
1163,SUCCESS,2,50,11.49,0.01,11.50,Medium,0.00,11.49,11.49,11.49
1402,SUCCESS,2,50,11.49,0.01,11.50,Medium,0.00,11.49,11.49,11.49
435,SUCCESS,2,4,11.49,0.01,11.50,Small,0.00,11.49,11.49,11.49
173,SUCCESS,2,36,11.49,0.01,11.50,Small,0.00,11.49,11.49,11.49
1203,SUCCESS,2,56,11.49,0.01,11.50,Medium,0.00,11.49,11.49,11.49
1368,SUCCESS,2,70,11.51,0.01,11.52,Medium,0.00,11.51,11.51,11.51
1068,SUCCESS,2,53,11.51,0.01,11.52,Medium,0.00,11.51,11.51,11.51
1189,SUCCESS,2,53,11.51,0.01,11.52,Medium,0.00,11.51,11.51,11.51
252,SUCCESS,2,47,11.51,0.01,11.52,Small,0.00,11.51,11.51,11.51
302,SUCCESS,2,0,11.53,0.01,11.54,Small,0.00,11.53,11.53,11.53
985,SUCCESS,2,83,11.53,0.01,11.54,Medium,0.00,11.53,11.53,11.53
1648,SUCCESS,2,94,11.53,0.01,11.54,Medium,0.00,11.53,11.53,11.53
77,SUCCESS,2,38,11.53,0.01,11.54,Small,0.00,11.53,11.53,11.53
995,SUCCESS,2,53,11.55,0.01,11.56,Medium,0.00,11.55,11.55,11.55
1055,SUCCESS,2,96,11.55,0.01,11.56,Medium,0.00,11.55,11.55,11.55
346,SUCCESS,2,17,11.55,0.01,11.56,Small,0.00,11.55,11.55,11.55
1107,SUCCESS,2,83,11.57,0.01,11.58,Medium,0.00,11.57,11.57,11.57
1315,SUCCESS,2,83,11.57,0.01,11.58,Medium,0.00,11.57,11.57,11.57
1684,SUCCESS,2,84,11.57,0.01,11.58,Medium,0.00,11.57,11.57,11.57
154,SUCCESS,2,17,11.57,0.01,11.58,Small,0.00,11.57,11.57,11.57
830,SUCCESS,2,0,11.59,0.01,11.60,Small,0.00,11.59,11.59,11.59
1143,SUCCESS,2,70,11.59,0.01,11.60,Medium,0.00,11.59,11.59,11.59
1543,SUCCESS,2,70,11.59,0.01,11.60,Medium,0.00,11.59,11.59,11.59
1587,SUCCESS,2,84,11.59,0.01,11.60,Medium,0.00,11.59,11.59,11.59
558,SUCCESS,2,17,11.59,0.01,11.60,Small,0.00,11.59,11.59,11.59
915,SUCCESS,2,57,11.59,0.01,11.60,Medium,0.00,11.59,11.59,11.59
1074,SUCCESS,2,70,11.61,0.01,11.62,Medium,0.00,11.61,11.61,11.61
708,SUCCESS,2,22,11.61,0.01,11.62,Small,0.00,11.61,11.61,11.61
1111,SUCCESS,2,84,11.61,0.01,11.62,Medium,0.00,11.61,11.61,11.61
903,SUCCESS,2,56,11.61,0.01,11.62,Medium,0.00,11.61,11.61,11.61
1780,SUCCESS,2,96,11.61,0.01,11.62,Medium,0.00,11.61,11.61,11.61
1460,SUCCESS,2,96,11.63,0.01,11.64,Medium,0.00,11.63,11.63,11.63
1001,SUCCESS,2,57,11.63,0.01,11.64,Medium,0.00,11.63,11.63,11.63
1400,SUCCESS,2,92,11.65,0.01,11.66,Medium,0.00,11.65,11.65,11.65
1341,SUCCESS,2,98,11.65,0.01,11.66,Medium,0.00,11.65,11.65,11.65
446,SUCCESS,2,0,11.67,0.01,11.68,Small,0.00,11.67,11.67,11.67
1555,SUCCESS,2,70,11.67,0.01,11.68,Medium,0.00,11.67,11.67,11.67
1788,SUCCESS,2,70,11.67,0.01,11.68,Medium,0.00,11.67,11.67,11.67
1582,SUCCESS,2,84,11.67,0.01,11.68,Medium,0.00,11.67,11.67,11.67
1760,SUCCESS,2,96,11.67,0.01,11.68,Medium,0.00,11.67,11.67,11.67
931,SUCCESS,2,98,11.67,0.01,11.68,Medium,0.00,11.67,11.67,11.67
1103,SUCCESS,2,96,11.69,0.01,11.70,Medium,0.00,11.69,11.69,11.69
1297,SUCCESS,2,70,11.71,0.01,11.72,Medium,0.00,11.71,11.71,11.71
1705,SUCCESS,2,83,11.71,0.01,11.72,Medium,0.00,11.71,11.71,11.71
1548,SUCCESS,2,94,11.71,0.01,11.72,Medium,0.00,11.71,11.71,11.71
690,SUCCESS,2,0,11.73,0.01,11.74,Small,0.00,11.73,11.73,11.73
938,SUCCESS,2,70,11.73,0.01,11.74,Medium,0.00,11.73,11.73,11.73
396,SUCCESS,2,17,11.73,0.01,11.74,Small,0.00,11.73,11.73,11.73
92,SUCCESS,2,17,11.75,0.01,11.76,Small,0.00,11.75,11.75,11.75
1127,SUCCESS,2,84,11.76,0.01,11.77,Medium,0.00,11.76,11.76,11.76
1260,SUCCESS,2,98,11.80,0.01,11.81,Medium,0.00,11.80,11.80,11.80
81,SUCCESS,2,36,11.82,0.01,11.83,Small,0.00,11.82,11.82,11.82
1470,SUCCESS,2,57,11.82,0.01,11.83,Medium,0.00,11.82,11.82,11.82
786,SUCCESS,2,38,11.84,0.01,11.85,Small,0.00,11.84,11.84,11.84
902,SUCCESS,2,57,11.86,0.01,11.87,Medium,0.00,11.86,11.86,11.86
927,SUCCESS,2,98,11.86,0.01,11.87,Medium,0.00,11.86,11.86,11.86
1082,SUCCESS,2,98,11.88,0.01,11.89,Medium,0.00,11.88,11.88,11.88
1336,SUCCESS,2,91,11.90,0.01,11.91,Medium,0.00,11.90,11.90,11.90
210,SUCCESS,2,36,11.90,0.01,11.91,Small,0.00,11.90,11.90,11.90
1414,SUCCESS,2,57,11.90,0.01,11.91,Medium,0.00,11.90,11.90,11.90
143,SUCCESS,2,41,11.92,0.01,11.93,Small,0.00,11.92,11.92,11.92
804,SUCCESS,2,36,11.92,0.01,11.93,Small,0.00,11.92,11.92,11.92
1412,SUCCESS,2,91,11.93,0.01,11.94,Medium,0.00,11.93,11.93,11.93
21,SUCCESS,2,36,11.93,0.01,11.94,Small,0.00,11.93,11.93,11.93
1746,SUCCESS,2,57,11.95,0.01,11.96,Medium,0.00,11.95,11.95,11.95
281,SUCCESS,2,41,11.97,0.01,11.98,Small,0.00,11.97,11.97,11.97
1637,SUCCESS,2,91,11.97,0.01,11.98,Medium,0.00,11.97,11.97,11.97
1510,SUCCESS,2,57,11.97,0.01,11.98,Medium,0.00,11.97,11.97,11.97
1701,SUCCESS,2,57,11.97,0.01,11.98,Medium,0.00,11.97,11.97,11.97
1455,SUCCESS,2,53,11.98,0.01,11.99,Medium,0.00,11.98,11.98,11.98
374,SUCCESS,2,41,12.00,0.01,12.01,Small,0.00,12.00,12.00,12.00
1627,SUCCESS,2,94,12.00,0.01,12.01,Medium,0.00,12.00,12.00,12.00
1689,SUCCESS,2,92,12.02,0.01,12.03,Medium,0.00,12.02,12.02,12.02
691,SUCCESS,2,38,12.02,0.01,12.03,Small,0.00,12.02,12.02,12.02
936,SUCCESS,2,56,12.04,0.01,12.05,Medium,0.00,12.04,12.04,12.04
1629,SUCCESS,2,84,12.06,0.01,12.07,Medium,0.00,12.06,12.06,12.06
1404,SUCCESS,2,53,12.08,0.01,12.09,Medium,0.00,12.08,12.08,12.08
1592,SUCCESS,2,83,12.08,0.01,12.09,Medium,0.00,12.08,12.08,12.08
23,SUCCESS,2,38,12.08,0.01,12.09,Small,0.00,12.08,12.08,12.08
416,SUCCESS,2,38,12.08,0.01,12.09,Small,0.00,12.08,12.08,12.08
1590,SUCCESS,2,53,12.12,0.01,12.13,Medium,0.00,12.12,12.12,12.12
1374,SUCCESS,2,98,12.12,0.01,12.13,Medium,0.00,12.12,12.12,12.12
278,SUCCESS,2,0,12.15,0.01,12.16,Small,0.00,12.15,12.15,12.15
738,SUCCESS,2,0,12.15,0.01,12.16,Small,0.00,12.15,12.15,12.15
1451,SUCCESS,2,98,12.15,0.01,12.16,Medium,0.00,12.15,12.15,12.15
1369,SUCCESS,2,91,12.17,0.01,12.18,Medium,0.00,12.17,12.17,12.17
758,SUCCESS,2,36,12.17,0.01,12.18,Small,0.00,12.17,12.17,12.17
72,SUCCESS,2,0,12.19,0.01,12.20,Small,0.00,12.19,12.19,12.19
923,SUCCESS,2,91,12.21,0.01,12.22,Medium,0.00,12.21,12.21,12.21
1446,SUCCESS,2,91,12.21,0.01,12.22,Medium,0.00,12.21,12.21,12.21
930,SUCCESS,2,83,12.21,0.01,12.22,Medium,0.00,12.21,12.21,12.21
487,SUCCESS,2,36,12.21,0.01,12.22,Small,0.00,12.21,12.21,12.21
40,SUCCESS,2,41,12.23,0.01,12.24,Small,0.00,12.23,12.23,12.23
1515,SUCCESS,2,91,12.23,0.01,12.24,Medium,0.00,12.23,12.23,12.23
1313,SUCCESS,2,83,12.23,0.01,12.24,Medium,0.00,12.23,12.23,12.23
489,SUCCESS,2,41,12.25,0.01,12.26,Small,0.00,12.25,12.25,12.25
1666,SUCCESS,2,91,12.27,0.01,12.28,Medium,0.00,12.27,12.27,12.27
270,SUCCESS,2,22,12.27,0.01,12.28,Small,0.00,12.27,12.27,12.27
1697,SUCCESS,2,94,12.29,0.01,12.30,Medium,0.00,12.29,12.29,12.29
1258,SUCCESS,2,53,12.31,0.01,12.32,Medium,0.00,12.31,12.31,12.31
1214,SUCCESS,2,83,12.31,0.01,12.32,Medium,0.00,12.31,12.31,12.31
1742,SUCCESS,2,83,12.31,0.01,12.32,Medium,0.00,12.31,12.31,12.31
1727,SUCCESS,2,83,12.34,0.01,12.35,Medium,0.00,12.34,12.34,12.34
974,SUCCESS,2,94,12.34,0.01,12.35,Medium,0.00,12.34,12.34,12.34
1335,SUCCESS,2,53,12.36,0.01,12.37,Medium,0.00,12.36,12.36,12.36
984,SUCCESS,2,98,12.36,0.01,12.37,Medium,0.00,12.36,12.36,12.36
306,SUCCESS,2,0,12.38,0.01,12.39,Small,0.00,12.38,12.38,12.38
1152,SUCCESS,2,56,12.38,0.01,12.39,Medium,0.00,12.38,12.38,12.38
1227,SUCCESS,2,53,12.40,0.01,12.41,Medium,0.00,12.40,12.40,12.40
970,SUCCESS,2,92,12.42,0.01,12.43,Medium,0.00,12.42,12.42,12.42
9,SUCCESS,2,22,12.44,0.01,12.45,Small,0.00,12.44,12.44,12.44
1246,SUCCESS,2,84,12.46,0.01,12.47,Medium,0.00,12.46,12.46,12.46
285,SUCCESS,2,0,12.49,0.01,12.50,Small,0.00,12.49,12.49,12.49
914,SUCCESS,2,84,12.51,0.01,12.52,Medium,0.00,12.51,12.51,12.51
1231,SUCCESS,2,94,12.51,0.01,12.52,Medium,0.00,12.51,12.51,12.51
1457,SUCCESS,2,56,12.53,0.01,12.54,Medium,0.00,12.53,12.53,12.53
1753,SUCCESS,2,98,12.53,0.01,12.54,Medium,0.00,12.53,12.53,12.53
1523,SUCCESS,2,94,12.55,0.01,12.56,Medium,0.00,12.55,12.55,12.55
256,SUCCESS,2,0,12.58,0.01,12.59,Small,0.00,12.58,12.58,12.58
1080,SUCCESS,2,94,12.58,0.01,12.59,Medium,0.00,12.58,12.58,12.58
479,SUCCESS,2,0,12.62,0.01,12.63,Small,0.00,12.62,12.62,12.62
1447,SUCCESS,2,98,12.62,0.01,12.63,Medium,0.00,12.62,12.62,12.62
1467,SUCCESS,2,53,12.64,0.01,12.65,Medium,0.00,12.64,12.64,12.64
1379,SUCCESS,2,56,12.64,0.01,12.65,Medium,0.00,12.64,12.64,12.64
1255,SUCCESS,2,92,12.66,0.01,12.67,Medium,0.00,12.66,12.66,12.66
1330,SUCCESS,2,53,12.66,0.01,12.67,Medium,0.00,12.66,12.66,12.66
1449,SUCCESS,2,84,12.66,0.01,12.67,Medium,0.00,12.66,12.66,12.66
1109,SUCCESS,2,53,12.68,0.01,12.69,Medium,0.00,12.68,12.68,12.68
1005,SUCCESS,2,94,12.68,0.01,12.69,Medium,0.00,12.68,12.68,12.68
1117,SUCCESS,2,53,12.70,0.01,12.71,Medium,0.00,12.70,12.70,12.70
1101,SUCCESS,2,98,12.70,0.01,12.71,Medium,0.00,12.70,12.70,12.70
1289,SUCCESS,2,84,12.71,0.01,12.72,Medium,0.00,12.71,12.71,12.71
979,SUCCESS,2,53,12.73,0.01,12.74,Medium,0.00,12.73,12.73,12.73
1110,SUCCESS,2,53,12.75,0.01,12.76,Medium,0.00,12.75,12.75,12.75
1494,SUCCESS,2,94,12.75,0.01,12.76,Medium,0.00,12.75,12.75,12.75
1242,SUCCESS,2,84,12.77,0.01,12.78,Medium,0.00,12.77,12.77,12.77
1325,SUCCESS,2,94,12.77,0.01,12.78,Medium,0.00,12.77,12.77,12.77
1419,SUCCESS,2,92,12.79,0.01,12.80,Medium,0.00,12.79,12.79,12.79
1473,SUCCESS,2,84,12.79,0.01,12.80,Medium,0.00,12.79,12.79,12.79
1719,SUCCESS,2,94,12.79,0.01,12.80,Medium,0.00,12.79,12.79,12.79
1796,SUCCESS,2,56,12.81,0.01,12.82,Medium,0.00,12.81,12.81,12.81
1502,SUCCESS,2,92,12.83,0.01,12.84,Medium,0.00,12.83,12.83,12.83
1034,SUCCESS,2,53,12.83,0.01,12.84,Medium,0.00,12.83,12.83,12.83
1351,SUCCESS,2,98,12.83,0.01,12.84,Medium,0.00,12.83,12.83,12.83
1669,SUCCESS,2,98,12.83,0.01,12.84,Medium,0.00,12.83,12.83,12.83
1655,SUCCESS,2,56,12.86,0.01,12.87,Medium,0.00,12.86,12.86,12.86
1511,SUCCESS,2,56,12.90,0.01,12.91,Medium,0.00,12.90,12.90,12.90
1696,SUCCESS,2,98,12.90,0.01,12.91,Medium,0.00,12.90,12.90,12.90
174,SUCCESS,2,22,12.92,0.01,12.93,Small,0.00,12.92,12.92,12.92
1614,SUCCESS,2,56,12.92,0.01,12.93,Medium,0.00,12.92,12.92,12.92
1619,SUCCESS,2,56,12.95,0.01,12.96,Medium,0.00,12.95,12.95,12.95
942,SUCCESS,2,98,13.00,0.01,13.01,Medium,0.00,13.00,13.00,13.00
977,SUCCESS,2,56,13.04,0.01,13.05,Medium,0.00,13.04,13.04,13.04
324,SUCCESS,2,22,13.05,0.01,13.06,Small,0.00,13.05,13.05,13.05
1712,SUCCESS,2,56,13.07,0.01,13.08,Medium,0.00,13.07,13.07,13.07
1018,SUCCESS,2,56,13.09,0.01,13.10,Medium,0.00,13.09,13.09,13.09
1772,SUCCESS,2,98,13.09,0.01,13.10,Medium,0.00,13.09,13.09,13.09
1792,SUCCESS,2,92,13.17,0.01,13.18,Medium,0.00,13.17,13.17,13.17
1714,SUCCESS,2,98,13.17,0.01,13.18,Medium,0.00,13.17,13.17,13.17
1741,SUCCESS,2,98,13.17,0.01,13.18,Medium,0.00,13.17,13.17,13.17
462,SUCCESS,2,22,13.19,0.01,13.20,Small,0.00,13.19,13.19,13.19
1291,SUCCESS,2,92,13.24,0.01,13.25,Medium,0.00,13.24,13.24,13.24
660,SUCCESS,2,22,13.26,0.01,13.27,Small,0.00,13.26,13.26,13.26
560,SUCCESS,2,22,13.36,0.01,13.37,Small,0.00,13.36,13.36,13.36
268,SUCCESS,2,22,13.38,0.01,13.39,Small,0.00,13.38,13.38,13.38
1453,SUCCESS,2,92,13.56,0.01,13.57,Medium,0.00,13.56,13.56,13.56
1398,SUCCESS,2,92,13.74,0.01,13.75,Medium,0.00,13.74,13.74,13.74
1302,SUCCESS,2,92,13.80,0.01,13.81,Medium,0.00,13.80,13.80,13.80
998,SUCCESS,2,92,13.82,0.01,13.83,Medium,0.00,13.82,13.82,13.82
1485,SUCCESS,2,92,13.94,0.01,13.95,Medium,0.00,13.94,13.94,13.94
1362,SUCCESS,2,92,14.01,0.01,14.02,Medium,0.00,14.01,14.01,14.01
1039,SUCCESS,2,92,14.04,0.01,14.05,Medium,0.00,14.04,14.04,14.04
1177,SUCCESS,2,92,14.04,0.01,14.05,Medium,0.00,14.04,14.04,14.04
